Time (h)	Temperature (K)	Fission rate (fiss/m3-s)	Hydrostatic stress (MPa)	Grain radius (m)	Gas produced (at/m3)	Gas in grains (at/m3)	Gas in intra-granular solution (at/m3)	Gas in intra-granular bubbles (at/m3)	Gas at grain boundaries (at/m3)	Gas released (at/m3)	Intra-granular bubble density (bubble/m3)	Intra-granular bubble radius (m)	Intra-granular gas swelling (/)	Inter-granular bubble concentration (bubble/m2)	Inter-granular atoms per bubble (at/bubble)	Inter-granular vacancies per bubble (vac/bubble)	Inter-granular bubble radius (m)	Inter-granular bubble area (m2)	Inter-granular bubble volume (m3)	Inter-granular fractional coverage (/)	Inter-granular saturation fractional coverage (/)	Inter-granular gas swelling (/)	Inter-granular fractional intactness (/)	Burnup (GWd/tUO2)	Effective burnup (GWd/tUO2)
5004.86	1257	1e+019	0	1.17363e-005	5.40525e+025	4.1021e+025	3.43899e+025	6.63111e+024	2.99209e+024	1.00394e+025	5.76618e+023	4.965e-010	0.000295621	1.98094e+011	5.90901e+007	1.59814e+010	9.77003e-007	1.75974e-012	6.5866e-019	0.348594	0.348594	0.033352	0.912187	5.93101	0.0044232
5004.87	1256.5	1e+019	0	1.17363e-005	5.40526e+025	4.10211e+025	3.44093e+025	6.61181e+024	2.99123e+024	1.00402e+025	5.77079e+023	4.95886e-010	0.000294761	1.98082e+011	5.90765e+007	1.598e+010	9.76974e-007	1.75964e-012	6.58601e-019	0.348553	0.348553	0.0333471	0.912072	5.93102	0.00443505
5004.88	1256	1e+019	0	1.17363e-005	5.40527e+025	4.10212e+025	3.44287e+025	6.59255e+024	2.99038e+024	1.00411e+025	5.77539e+023	4.95273e-010	0.000293903	1.98071e+011	5.9063e+007	1.59785e+010	9.76945e-007	1.75953e-012	6.58543e-019	0.348512	0.348512	0.0333422	0.911957	5.93103	0.0044469
5004.89	1255.5	1e+019	0	1.17363e-005	5.40528e+025	4.10213e+025	3.4448e+025	6.57333e+024	2.98952e+024	1.0042e+025	5.78e+023	4.94659e-010	0.000293046	1.98059e+011	5.90495e+007	1.59771e+010	9.76916e-007	1.75943e-012	6.58484e-019	0.348472	0.348472	0.0333373	0.911843	5.93105	0.00445875
5004.9	1255	1e+019	0	1.17363e-005	5.40529e+025	4.10214e+025	3.44673e+025	6.55414e+024	2.98867e+024	1.00428e+025	5.78462e+023	4.94046e-010	0.00029219	1.98048e+011	5.9036e+007	1.59757e+010	9.76887e-007	1.75933e-012	6.58426e-019	0.348431	0.348431	0.0333325	0.911728	5.93106	0.0044706
5004.91	1254.5	1e+019	0	1.17363e-005	5.4053e+025	4.10215e+025	3.44865e+025	6.53499e+024	2.98781e+024	1.00437e+025	5.78924e+023	4.93433e-010	0.000291336	1.98036e+011	5.90225e+007	1.59743e+010	9.76858e-007	1.75922e-012	6.58367e-019	0.34839	0.34839	0.0333276	0.911614	5.93107	0.00448245
5004.92	1254	1e+019	0	1.17363e-005	5.40531e+025	4.10216e+025	3.45057e+025	6.51587e+024	2.98696e+024	1.00446e+025	5.79386e+023	4.9282e-010	0.000290484	1.98025e+011	5.90091e+007	1.59729e+010	9.76829e-007	1.75912e-012	6.58309e-019	0.34835	0.34835	0.0333227	0.9115	5.93108	0.0044943
5004.93	1253.5	1e+019	0	1.17363e-005	5.40532e+025	4.10217e+025	3.45249e+025	6.49679e+024	2.98611e+024	1.00454e+025	5.79849e+023	4.92208e-010	0.000289633	1.98014e+011	5.89957e+007	1.59715e+010	9.768e-007	1.75901e-012	6.58251e-019	0.348309	0.348309	0.0333179	0.911386	5.93109	0.00450615
5004.94	1253	1e+019	0	1.17363e-005	5.40534e+025	4.10218e+025	3.45441e+025	6.47774e+024	2.98526e+024	1.00463e+025	5.80312e+023	4.91595e-010	0.000288784	1.98002e+011	5.89823e+007	1.59702e+010	9.76772e-007	1.75891e-012	6.58193e-019	0.348269	0.348269	0.033313	0.911272	5.9311	0.004518
5004.95	1252.5	1e+019	0	1.17363e-005	5.40535e+025	4.10219e+025	3.45632e+025	6.45873e+024	2.98441e+024	1.00471e+025	5.80775e+023	4.90983e-010	0.000287937	1.97991e+011	5.89689e+007	1.59688e+010	9.76743e-007	1.75881e-012	6.58135e-019	0.348228	0.348228	0.0333082	0.911158	5.93112	0.00452985
5004.96	1252	1e+019	0	1.17363e-005	5.40536e+025	4.1022e+025	3.45822e+025	6.43976e+024	2.98357e+024	1.0048e+025	5.81239e+023	4.90372e-010	0.000287091	1.9798e+011	5.89556e+007	1.59674e+010	9.76714e-007	1.7587e-012	6.58077e-019	0.348188	0.348188	0.0333033	0.911045	5.93113	0.0045417
5004.97	1251.5	1e+019	0	1.17363e-005	5.40537e+025	4.10221e+025	3.46013e+025	6.42082e+024	2.98273e+024	1.00489e+025	5.81703e+023	4.8976e-010	0.000286246	1.97968e+011	5.89423e+007	1.5966e+010	9.76686e-007	1.7586e-012	6.58019e-019	0.348148	0.348148	0.0332985	0.910932	5.93114	0.00455356
5004.98	1251	1e+019	0	1.17363e-005	5.40538e+025	4.10222e+025	3.46203e+025	6.40191e+024	2.98188e+024	1.00497e+025	5.82168e+023	4.89149e-010	0.000285404	1.97957e+011	5.8929e+007	1.59646e+010	9.76657e-007	1.7585e-012	6.57961e-019	0.348107	0.348107	0.0332937	0.910819	5.93115	0.00456541
5004.99	1250.5	1e+019	0	1.17363e-005	5.40539e+025	4.10223e+025	3.46392e+025	6.38304e+024	2.98104e+024	1.00506e+025	5.82633e+023	4.88537e-010	0.000284562	1.97946e+011	5.89157e+007	1.59632e+010	9.76629e-007	1.7584e-012	6.57904e-019	0.348067	0.348067	0.0332889	0.910706	5.93116	0.00457726
5005	1250	1e+019	0	1.17363e-005	5.4054e+025	4.10224e+025	3.46582e+025	6.36421e+024	2.9802e+024	1.00514e+025	5.83099e+023	4.87927e-010	0.000283723	1.97935e+011	5.89025e+007	1.59618e+010	9.766e-007	1.75829e-012	6.57846e-019	0.348027	0.348027	0.0332841	0.910593	5.93118	0.00458911
5005.01	1249.5	1e+019	0	1.17363e-005	5.40541e+025	4.10225e+025	3.46771e+025	6.34541e+024	2.97937e+024	1.00523e+025	5.83564e+023	4.87316e-010	0.000282885	1.97923e+011	5.88893e+007	1.59605e+010	9.76572e-007	1.75819e-012	6.57789e-019	0.347987	0.347987	0.0332793	0.910481	5.93119	0.00460096
5005.02	1249	1e+019	0	1.17363e-005	5.40542e+025	4.10226e+025	3.46959e+025	6.32665e+024	2.97853e+024	1.00531e+025	5.84031e+023	4.86706e-010	0.000282048	1.97912e+011	5.88761e+007	1.59591e+010	9.76544e-007	1.75809e-012	6.57732e-019	0.347947	0.347947	0.0332745	0.910368	5.9312	0.00461281
5005.03	1248.5	1e+019	0	1.17363e-005	5.40543e+025	4.10227e+025	3.47148e+025	6.30792e+024	2.9777e+024	1.0054e+025	5.84497e+023	4.86096e-010	0.000281213	1.97901e+011	5.88629e+007	1.59577e+010	9.76515e-007	1.75799e-012	6.57674e-019	0.347908	0.347908	0.0332697	0.910256	5.93121	0.00462466
5005.04	1248	1e+019	0	1.17363e-005	5.40544e+025	4.10228e+025	3.47335e+025	6.28923e+024	2.97686e+024	1.00548e+025	5.84964e+023	4.85486e-010	0.00028038	1.9789e+011	5.88498e+007	1.59564e+010	9.76487e-007	1.75789e-012	6.57617e-019	0.347868	0.347868	0.033265	0.910145	5.93122	0.00463651
5005.05	1247.5	1e+019	0	1.17363e-005	5.40545e+025	4.10229e+025	3.47523e+025	6.27057e+024	2.97603e+024	1.00556e+025	5.85432e+023	4.84876e-010	0.000279548	1.97879e+011	5.88367e+007	1.5955e+010	9.76459e-007	1.75778e-012	6.5756e-019	0.347828	0.347828	0.0332602	0.910033	5.93124	0.00464836
5005.06	1247	1e+019	0	1.17363e-005	5.40546e+025	4.1023e+025	3.4771e+025	6.25195e+024	2.9752e+024	1.00565e+025	5.85899e+023	4.84267e-010	0.000278718	1.97868e+011	5.88236e+007	1.59536e+010	9.76431e-007	1.75768e-012	6.57503e-019	0.347789	0.347789	0.0332555	0.909921	5.93125	0.00466021
5005.07	1246.5	1e+019	0	1.17363e-005	5.40548e+025	4.10231e+025	3.47897e+025	6.23337e+024	2.97438e+024	1.00573e+025	5.86367e+023	4.83658e-010	0.00027789	1.97857e+011	5.88105e+007	1.59523e+010	9.76402e-007	1.75758e-012	6.57447e-019	0.347749	0.347749	0.0332507	0.90981	5.93126	0.00467206
5005.08	1246	1e+019	0	1.17363e-005	5.40549e+025	4.10232e+025	3.48083e+025	6.21482e+024	2.97355e+024	1.00582e+025	5.86836e+023	4.83049e-010	0.000277063	1.97845e+011	5.87975e+007	1.59509e+010	9.76374e-007	1.75748e-012	6.5739e-019	0.347709	0.347709	0.033246	0.909699	5.93127	0.00468391
5005.09	1245.5	1e+019	0	1.17363e-005	5.4055e+025	4.10233e+025	3.48269e+025	6.19631e+024	2.97272e+024	1.0059e+025	5.87305e+023	4.8244e-010	0.000276238	1.97834e+011	5.87844e+007	1.59495e+010	9.76346e-007	1.75738e-012	6.57333e-019	0.34767	0.34767	0.0332413	0.909588	5.93128	0.00469576
5005.1	1245	1e+019	0	1.17363e-005	5.40551e+025	4.10234e+025	3.48455e+025	6.17783e+024	2.9719e+024	1.00598e+025	5.87774e+023	4.81832e-010	0.000275414	1.97823e+011	5.87714e+007	1.59482e+010	9.76318e-007	1.75728e-012	6.57277e-019	0.347631	0.347631	0.0332366	0.909477	5.93129	0.00470761
5005.11	1244.5	1e+019	0	1.17363e-005	5.40552e+025	4.10234e+025	3.48641e+025	6.15939e+024	2.97108e+024	1.00607e+025	5.88244e+023	4.81224e-010	0.000274592	1.97812e+011	5.87585e+007	1.59468e+010	9.7629e-007	1.75718e-012	6.5722e-019	0.347591	0.347591	0.0332319	0.909367	5.93131	0.00471946
5005.12	1244	1e+019	0	1.17363e-005	5.40553e+025	4.10235e+025	3.48826e+025	6.14098e+024	2.97026e+024	1.00615e+025	5.88714e+023	4.80616e-010	0.000273771	1.97801e+011	5.87455e+007	1.59455e+010	9.76262e-007	1.75708e-012	6.57164e-019	0.347552	0.347552	0.0332272	0.909256	5.93132	0.00473131
5005.13	1243.5	1e+019	0	1.17363e-005	5.40554e+025	4.10236e+025	3.4901e+025	6.12261e+024	2.96944e+024	1.00623e+025	5.89185e+023	4.80008e-010	0.000272952	1.9779e+011	5.87326e+007	1.59441e+010	9.76235e-007	1.75698e-012	6.57108e-019	0.347513	0.347513	0.0332225	0.909146	5.93133	0.00474316
5005.14	1243	1e+019	0	1.17363e-005	5.40555e+025	4.10237e+025	3.49195e+025	6.10428e+024	2.96862e+024	1.00632e+025	5.89655e+023	4.79401e-010	0.000272135	1.97779e+011	5.87197e+007	1.59428e+010	9.76207e-007	1.75688e-012	6.57052e-019	0.347474	0.347474	0.0332178	0.909036	5.93134	0.00475501
5005.15	1242.5	1e+019	0	1.17363e-005	5.40556e+025	4.10238e+025	3.49379e+025	6.08598e+024	2.96781e+024	1.0064e+025	5.90127e+023	4.78794e-010	0.000271319	1.97768e+011	5.87068e+007	1.59415e+010	9.76179e-007	1.75678e-012	6.56995e-019	0.347435	0.347435	0.0332131	0.908926	5.93135	0.00476686
5005.16	1242	1e+019	0	1.17363e-005	5.40557e+025	4.10239e+025	3.49562e+025	6.06772e+024	2.96699e+024	1.00648e+025	5.90598e+023	4.78187e-010	0.000270505	1.97757e+011	5.8694e+007	1.59401e+010	9.76151e-007	1.75668e-012	6.5694e-019	0.347396	0.347396	0.0332085	0.908816	5.93137	0.00477871
5005.17	1241.5	1e+019	0	1.17363e-005	5.40558e+025	4.1024e+025	3.49745e+025	6.04949e+024	2.96618e+024	1.00656e+025	5.9107e+023	4.77581e-010	0.000269692	1.97746e+011	5.86811e+007	1.59388e+010	9.76124e-007	1.75658e-012	6.56884e-019	0.347357	0.347357	0.0332038	0.908707	5.93138	0.00479057
5005.18	1241	1e+019	0	1.17363e-005	5.40559e+025	4.10241e+025	3.49928e+025	6.0313e+024	2.96537e+024	1.00664e+025	5.91543e+023	4.76975e-010	0.000268881	1.97736e+011	5.86683e+007	1.59374e+010	9.76096e-007	1.75648e-012	6.56828e-019	0.347318	0.347318	0.0331991	0.908598	5.93139	0.00480242
5005.19	1240.5	1e+019	0	1.17363e-005	5.40561e+025	4.10242e+025	3.50111e+025	6.01314e+024	2.96456e+024	1.00673e+025	5.92016e+023	4.76369e-010	0.000268072	1.97725e+011	5.86555e+007	1.59361e+010	9.76068e-007	1.75638e-012	6.56772e-019	0.34728	0.34728	0.0331945	0.908488	5.9314	0.00481427
5005.2	1240	1e+019	0	1.17363e-005	5.40562e+025	4.10243e+025	3.50293e+025	5.99502e+024	2.96375e+024	1.00681e+025	5.92489e+023	4.75763e-010	0.000267264	1.97714e+011	5.86428e+007	1.59348e+010	9.76041e-007	1.75628e-012	6.56717e-019	0.347241	0.347241	0.0331899	0.908379	5.93141	0.00482612
5005.21	1239.5	1e+019	0	1.17363e-005	5.40563e+025	4.10244e+025	3.50475e+025	5.97694e+024	2.96295e+024	1.00689e+025	5.92962e+023	4.75158e-010	0.000266458	1.97703e+011	5.863e+007	1.59334e+010	9.76013e-007	1.75618e-012	6.56661e-019	0.347202	0.347202	0.0331852	0.908271	5.93142	0.00483797
5005.22	1239	1e+019	0	1.17363e-005	5.40564e+025	4.10245e+025	3.50656e+025	5.95889e+024	2.96214e+024	1.00697e+025	5.93436e+023	4.74552e-010	0.000265653	1.97692e+011	5.86173e+007	1.59321e+010	9.75986e-007	1.75608e-012	6.56606e-019	0.347164	0.347164	0.0331806	0.908162	5.93144	0.00484982
5005.23	1238.5	1e+019	0	1.17363e-005	5.40565e+025	4.10246e+025	3.50837e+025	5.94088e+024	2.96134e+024	1.00705e+025	5.93911e+023	4.73948e-010	0.00026485	1.97681e+011	5.86046e+007	1.59308e+010	9.75959e-007	1.75598e-012	6.5655e-019	0.347125	0.347125	0.033176	0.908054	5.93145	0.00486167
5005.24	1238	1e+019	0	1.17363e-005	5.40566e+025	4.10247e+025	3.51018e+025	5.9229e+024	2.96054e+024	1.00713e+025	5.94385e+023	4.73343e-010	0.000264049	1.9767e+011	5.8592e+007	1.59295e+010	9.75931e-007	1.75589e-012	6.56495e-019	0.347087	0.347087	0.0331714	0.907946	5.93146	0.00487352
5005.25	1237.5	1e+019	0	1.17363e-005	5.40567e+025	4.10248e+025	3.51198e+025	5.90496e+024	2.95974e+024	1.00722e+025	5.9486e+023	4.72739e-010	0.000263249	1.9766e+011	5.85793e+007	1.59281e+010	9.75904e-007	1.75579e-012	6.5644e-019	0.347048	0.347048	0.0331668	0.907837	5.93147	0.00488537
5005.26	1237	1e+019	0	1.17363e-005	5.40568e+025	4.10249e+025	3.51378e+025	5.88706e+024	2.95894e+024	1.0073e+025	5.95336e+023	4.72135e-010	0.000262451	1.97649e+011	5.85667e+007	1.59268e+010	9.75877e-007	1.75569e-012	6.56385e-019	0.34701	0.34701	0.0331622	0.90773	5.93148	0.00489722
5005.27	1236.5	1e+019	0	1.17363e-005	5.40569e+025	4.1025e+025	3.51558e+025	5.86919e+024	2.95814e+024	1.00738e+025	5.95812e+023	4.71531e-010	0.000261654	1.97638e+011	5.85541e+007	1.59255e+010	9.75849e-007	1.75559e-012	6.5633e-019	0.346972	0.346972	0.0331577	0.907622	5.9315	0.00490907
5005.28	1236	1e+019	0	1.17363e-005	5.4057e+025	4.10251e+025	3.51737e+025	5.85136e+024	2.95734e+024	1.00746e+025	5.96288e+023	4.70927e-010	0.000260859	1.97627e+011	5.85415e+007	1.59242e+010	9.75822e-007	1.75549e-012	6.56275e-019	0.346934	0.346934	0.0331531	0.907514	5.93151	0.00492092
5005.29	1235.5	1e+019	0	1.17363e-005	5.40571e+025	4.10252e+025	3.51916e+025	5.83356e+024	2.95655e+024	1.00754e+025	5.96764e+023	4.70324e-010	0.000260066	1.97617e+011	5.8529e+007	1.59229e+010	9.75795e-007	1.7554e-012	6.56221e-019	0.346896	0.346896	0.0331485	0.907407	5.93152	0.00493277
5005.3	1235	1e+019	0	1.17363e-005	5.40572e+025	4.10253e+025	3.52095e+025	5.8158e+024	2.95576e+024	1.00762e+025	5.97241e+023	4.69721e-010	0.000259274	1.97606e+011	5.85164e+007	1.59216e+010	9.75768e-007	1.7553e-012	6.56166e-019	0.346858	0.346858	0.033144	0.9073	5.93153	0.00494462
5005.31	1234.5	1e+019	0	1.17363e-005	5.40573e+025	4.10254e+025	3.52273e+025	5.79808e+024	2.95497e+024	1.0077e+025	5.97719e+023	4.69119e-010	0.000258484	1.97595e+011	5.85039e+007	1.59203e+010	9.75741e-007	1.7552e-012	6.56111e-019	0.34682	0.34682	0.0331394	0.907193	5.93154	0.00495647
5005.32	1234	1e+019	0	1.17363e-005	5.40575e+025	4.10255e+025	3.52451e+025	5.78039e+024	2.95418e+024	1.00778e+025	5.98196e+023	4.68516e-010	0.000257695	1.97585e+011	5.84914e+007	1.5919e+010	9.75714e-007	1.7551e-012	6.56057e-019	0.346782	0.346782	0.0331349	0.907086	5.93156	0.00496832
5005.33	1233.5	1e+019	0	1.17363e-005	5.40576e+025	4.10256e+025	3.52628e+025	5.76273e+024	2.95339e+024	1.00786e+025	5.98674e+023	4.67914e-010	0.000256908	1.97574e+011	5.8479e+007	1.59176e+010	9.75687e-007	1.75501e-012	6.56002e-019	0.346744	0.346744	0.0331304	0.90698	5.93157	0.00498017
5005.34	1233	1e+019	0	1.17363e-005	5.40577e+025	4.10257e+025	3.52806e+025	5.74512e+024	2.9526e+024	1.00794e+025	5.99153e+023	4.67313e-010	0.000256123	1.97563e+011	5.84665e+007	1.59163e+010	9.7566e-007	1.75491e-012	6.55948e-019	0.346706	0.346706	0.0331258	0.906873	5.93158	0.00499202
5005.35	1232.5	1e+019	0	1.17363e-005	5.40578e+025	4.10258e+025	3.52982e+025	5.72754e+024	2.95182e+024	1.00802e+025	5.99632e+023	4.66711e-010	0.000255339	1.97553e+011	5.84541e+007	1.5915e+010	9.75633e-007	1.75481e-012	6.55894e-019	0.346668	0.346668	0.0331213	0.906767	5.93159	0.00500387
5005.36	1232	1e+019	0	1.17363e-005	5.40579e+025	4.10259e+025	3.53159e+025	5.70999e+024	2.95103e+024	1.0081e+025	6.00111e+023	4.6611e-010	0.000254557	1.97542e+011	5.84417e+007	1.59137e+010	9.75606e-007	1.75472e-012	6.5584e-019	0.346631	0.346631	0.0331168	0.906661	5.9316	0.00501572
5005.37	1231.5	1e+019	0	1.17363e-005	5.4058e+025	4.1026e+025	3.53335e+025	5.69248e+024	2.95025e+024	1.00818e+025	6.0059e+023	4.65509e-010	0.000253777	1.97532e+011	5.84293e+007	1.59125e+010	9.7558e-007	1.75462e-012	6.55786e-019	0.346593	0.346593	0.0331123	0.906555	5.93161	0.00502758
5005.38	1231	1e+019	0	1.17363e-005	5.40581e+025	4.10261e+025	3.53511e+025	5.67501e+024	2.94947e+024	1.00826e+025	6.0107e+023	4.64909e-010	0.000252998	1.97521e+011	5.8417e+007	1.59112e+010	9.75553e-007	1.75452e-012	6.55732e-019	0.346556	0.346556	0.0331078	0.906449	5.93163	0.00503943
5005.39	1230.5	1e+019	0	1.17363e-005	5.40582e+025	4.10262e+025	3.53686e+025	5.65757e+024	2.94869e+024	1.00834e+025	6.01551e+023	4.64308e-010	0.00025222	1.97511e+011	5.84047e+007	1.59099e+010	9.75526e-007	1.75443e-012	6.55678e-019	0.346518	0.346518	0.0331034	0.906344	5.93164	0.00505128
5005.4	1230	1e+019	0	1.17363e-005	5.40583e+025	4.10263e+025	3.53861e+025	5.64017e+024	2.94791e+024	1.00841e+025	6.02031e+023	4.63708e-010	0.000251445	1.975e+011	5.83924e+007	1.59086e+010	9.755e-007	1.75433e-012	6.55624e-019	0.346481	0.346481	0.0330989	0.906238	5.93165	0.00506313
5005.41	1229.5	1e+019	0	1.17363e-005	5.40584e+025	4.10264e+025	3.54036e+025	5.62281e+024	2.94713e+024	1.00849e+025	6.02512e+023	4.63109e-010	0.00025067	1.9749e+011	5.83801e+007	1.59073e+010	9.75473e-007	1.75424e-012	6.55571e-019	0.346444	0.346444	0.0330944	0.906133	5.93166	0.00507498
5005.42	1229	1e+019	0	1.17363e-005	5.40585e+025	4.10265e+025	3.5421e+025	5.60548e+024	2.94636e+024	1.00857e+025	6.02994e+023	4.62509e-010	0.000249898	1.97479e+011	5.83678e+007	1.5906e+010	9.75446e-007	1.75414e-012	6.55517e-019	0.346406	0.346406	0.03309	0.906028	5.93167	0.00508683
5005.43	1228.5	1e+019	0	1.17363e-005	5.40586e+025	4.10266e+025	3.54384e+025	5.58819e+024	2.94558e+024	1.00865e+025	6.03475e+023	4.6191e-010	0.000249127	1.97469e+011	5.83556e+007	1.59047e+010	9.7542e-007	1.75405e-012	6.55464e-019	0.346369	0.346369	0.0330855	0.905923	5.93169	0.00509868
5005.44	1228	1e+019	0	1.17363e-005	5.40588e+025	4.10267e+025	3.54557e+025	5.57093e+024	2.94481e+024	1.00873e+025	6.03958e+023	4.61311e-010	0.000248358	1.97458e+011	5.83434e+007	1.59034e+010	9.75393e-007	1.75395e-012	6.5541e-019	0.346332	0.346332	0.0330811	0.905819	5.9317	0.00511053
5005.45	1227.5	1e+019	0	1.17363e-005	5.40589e+025	4.10267e+025	3.5473e+025	5.55371e+024	2.94404e+024	1.00881e+025	6.0444e+023	4.60713e-010	0.00024759	1.97448e+011	5.83312e+007	1.59022e+010	9.75367e-007	1.75386e-012	6.55357e-019	0.346295	0.346295	0.0330766	0.905714	5.93171	0.00512238
5005.46	1227	1e+019	0	1.17363e-005	5.4059e+025	4.10268e+025	3.54903e+025	5.53652e+024	2.94327e+024	1.00889e+025	6.04923e+023	4.60115e-010	0.000246824	1.97437e+011	5.8319e+007	1.59009e+010	9.7534e-007	1.75376e-012	6.55304e-019	0.346258	0.346258	0.0330722	0.90561	5.93172	0.00513423
5005.47	1226.5	1e+019	0	1.17363e-005	5.40591e+025	4.10269e+025	3.55076e+025	5.51938e+024	2.9425e+024	1.00896e+025	6.05406e+023	4.59517e-010	0.000246059	1.97427e+011	5.83069e+007	1.58996e+010	9.75314e-007	1.75367e-012	6.55251e-019	0.346221	0.346221	0.0330678	0.905506	5.93173	0.00514608
5005.48	1226	1e+019	0	1.17363e-005	5.40592e+025	4.1027e+025	3.55248e+025	5.50226e+024	2.94174e+024	1.00904e+025	6.0589e+023	4.58919e-010	0.000245296	1.97417e+011	5.82947e+007	1.58984e+010	9.75288e-007	1.75357e-012	6.55198e-019	0.346184	0.346184	0.0330634	0.905402	5.93174	0.00515793
5005.49	1225.5	1e+019	0	1.17363e-005	5.40593e+025	4.10271e+025	3.5542e+025	5.48519e+024	2.94097e+024	1.00912e+025	6.06374e+023	4.58322e-010	0.000244535	1.97406e+011	5.82826e+007	1.58971e+010	9.75262e-007	1.75348e-012	6.55145e-019	0.346147	0.346147	0.0330589	0.905298	5.93176	0.00516978
5005.5	1225	1e+019	0	1.17363e-005	5.40594e+025	4.10272e+025	3.55591e+025	5.46815e+024	2.94021e+024	1.0092e+025	6.06858e+023	4.57725e-010	0.000243775	1.97396e+011	5.82705e+007	1.58958e+010	9.75235e-007	1.75338e-012	6.55092e-019	0.346111	0.346111	0.0330546	0.905194	5.93177	0.00518163
5005.51	1224.5	1e+019	0	1.17363e-005	5.40595e+025	4.10273e+025	3.55762e+025	5.45114e+024	2.93945e+024	1.00927e+025	6.07343e+023	4.57129e-010	0.000243017	1.97386e+011	5.82585e+007	1.58946e+010	9.75209e-007	1.75329e-012	6.55039e-019	0.346074	0.346074	0.0330502	0.905091	5.93178	0.00519348
5005.52	1224	1e+019	0	1.17363e-005	5.40596e+025	4.10274e+025	3.55933e+025	5.43418e+024	2.93868e+024	1.00935e+025	6.07828e+023	4.56532e-010	0.000242261	1.97375e+011	5.82464e+007	1.58933e+010	9.75183e-007	1.75319e-012	6.54986e-019	0.346037	0.346037	0.0330458	0.904987	5.93179	0.00520533
5005.53	1223.5	1e+019	0	1.17363e-005	5.40597e+025	4.10275e+025	3.56103e+025	5.41724e+024	2.93793e+024	1.00943e+025	6.08313e+023	4.55936e-010	0.000241506	1.97365e+011	5.82344e+007	1.5892e+010	9.75157e-007	1.7531e-012	6.54934e-019	0.346001	0.346001	0.0330414	0.904884	5.9318	0.00521718
5005.54	1223	1e+019	0	1.17363e-005	5.40598e+025	4.10276e+025	3.56273e+025	5.40035e+024	2.93717e+024	1.0095e+025	6.08799e+023	4.55341e-010	0.000240753	1.97355e+011	5.82224e+007	1.58908e+010	9.75131e-007	1.75301e-012	6.54881e-019	0.345964	0.345964	0.033037	0.904781	5.93182	0.00522903
5005.55	1222.5	1e+019	0	1.17363e-005	5.40599e+025	4.10277e+025	3.56442e+025	5.38349e+024	2.93641e+024	1.00958e+025	6.09285e+023	4.54745e-010	0.000240001	1.97344e+011	5.82104e+007	1.58895e+010	9.75105e-007	1.75291e-012	6.54829e-019	0.345928	0.345928	0.0330327	0.904679	5.93183	0.00524088
5005.56	1222	1e+019	0	1.17363e-005	5.406e+025	4.10278e+025	3.56612e+025	5.36667e+024	2.93566e+024	1.00966e+025	6.09771e+023	4.5415e-010	0.000239251	1.97334e+011	5.81985e+007	1.58883e+010	9.75079e-007	1.75282e-012	6.54777e-019	0.345891	0.345891	0.0330283	0.904576	5.93184	0.00525273
5005.57	1221.5	1e+019	0	1.17363e-005	5.40602e+025	4.10279e+025	3.5678e+025	5.34988e+024	2.9349e+024	1.00973e+025	6.10258e+023	4.53556e-010	0.000238503	1.97324e+011	5.81866e+007	1.5887e+010	9.75053e-007	1.75273e-012	6.54724e-019	0.345855	0.345855	0.033024	0.904473	5.93185	0.00526459
5005.58	1221	1e+019	0	1.17363e-005	5.40603e+025	4.1028e+025	3.56949e+025	5.33313e+024	2.93415e+024	1.00981e+025	6.10745e+023	4.52961e-010	0.000237756	1.97314e+011	5.81746e+007	1.58858e+010	9.75027e-007	1.75263e-012	6.54672e-019	0.345819	0.345819	0.0330196	0.904371	5.93186	0.00527644
5005.59	1220.5	1e+019	0	1.17363e-005	5.40604e+025	4.10281e+025	3.57117e+025	5.31641e+024	2.9334e+024	1.00989e+025	6.11233e+023	4.52367e-010	0.000237011	1.97304e+011	5.81628e+007	1.58845e+010	9.75001e-007	1.75254e-012	6.5462e-019	0.345783	0.345783	0.0330153	0.904269	5.93188	0.00528829
5005.6	1220	1e+019	0	1.17363e-005	5.40605e+025	4.10282e+025	3.57285e+025	5.29973e+024	2.93265e+024	1.00996e+025	6.11721e+023	4.51774e-010	0.000236267	1.97293e+011	5.81509e+007	1.58833e+010	9.74975e-007	1.75245e-012	6.54568e-019	0.345746	0.345746	0.033011	0.904167	5.93189	0.00530014
5005.61	1219.5	1e+019	0	1.17363e-005	5.40606e+025	4.10283e+025	3.57452e+025	5.28309e+024	2.9319e+024	1.01004e+025	6.12209e+023	4.5118e-010	0.000235526	1.97283e+011	5.8139e+007	1.5882e+010	9.7495e-007	1.75236e-012	6.54516e-019	0.34571	0.34571	0.0330067	0.904065	5.9319	0.00531199
5005.62	1219	1e+019	0	1.17363e-005	5.40607e+025	4.10284e+025	3.57619e+025	5.26649e+024	2.93115e+024	1.01011e+025	6.12697e+023	4.50587e-010	0.000234785	1.97273e+011	5.81272e+007	1.58808e+010	9.74924e-007	1.75226e-012	6.54465e-019	0.345674	0.345674	0.0330024	0.903964	5.93191	0.00532384
5005.63	1218.5	1e+019	0	1.17363e-005	5.40608e+025	4.10285e+025	3.57786e+025	5.24992e+024	2.93041e+024	1.01019e+025	6.13186e+023	4.49994e-010	0.000234047	1.97263e+011	5.81154e+007	1.58795e+010	9.74898e-007	1.75217e-012	6.54413e-019	0.345638	0.345638	0.0329981	0.903862	5.93192	0.00533569
